currSessionId,currGameId,currGameCondition,currGameRoundId,currGamePhase,playerId,playerType,mood
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",4,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",5,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",6,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",7,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",9,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",8,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",10,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",12,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",11,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",13,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",14,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",15,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",16,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",17,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",18,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",19,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",20,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",21,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",22,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",23,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",24,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",25,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",26,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",27,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",28,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",29,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",30,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",31,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",32,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",33,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",34,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",35,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",36,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",37,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",38,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",39,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",40,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",41,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",42,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",43,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",44,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",45,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",46,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",47,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",48,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",49,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",160,"['DI', 'RANDOM', 'RANDOM']",50,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-COLLECTIVIST,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",0,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,0.59
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",1,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-2.41
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",2,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-4.70
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",3,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-7.69
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",4,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",5,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",6,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",7,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",8,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",9,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",10,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",12,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",11,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",13,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",14,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",15,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",16,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",17,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",18,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",19,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",20,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",21,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",22,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",23,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",24,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",25,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",26,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",27,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",28,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",29,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",31,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",30,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",32,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",33,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",34,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",35,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",36,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",37,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",38,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",39,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",40,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",41,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",42,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",43,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",44,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",45,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",47,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",46,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",48,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",49,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",161,"['CC', 'RANDOM', 'RANDOM']",50,BUDGET_ALLOCATION,0,AI-EMOTIONAL-CONSTRUCTIVE-INDIVIDUALISTIC,-9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",0,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,-0.59
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",1,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,-0.59
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",2,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,0.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",3,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,2.41
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",4,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,4.71
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",5,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,7.70
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",6,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",7,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",8,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",9,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",10,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",11,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",13,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",12,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",14,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",15,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",16,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",17,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",18,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",19,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",20,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",22,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",21,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",23,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",24,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",25,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",26,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",28,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",27,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
"041834AQH['CI', 'RANDOM', 'RANDOM']",162,"['CI', 'RANDOM', 'RANDOM']",29,BUDGET_ALLOCATION,0,AI-EMOTIONAL-DISRUPTIVE-COLLECTIVIST,9.55
